source,relation,target
D_df8ce2bf,HAS_RISK,R_e4232f4e
D_df8ce2bf,HAS_RISK,R_203228eb
D_df8ce2bf,HAS_RISK,R_458e4e1f
D_df8ce2bf,HAS_RISK,R_fb7c7fed
D_df8ce2bf,HAS_RISK,R_10a9ede6
D_df8ce2bf,HAS_RISK,R_4a12c640
D_df8ce2bf,HAS_RISK,R_5b7a25f8
D_df8ce2bf,HAS_RISK,R_3e32dece
D_df8ce2bf,PREVENTED_BY,P_8ab65e9c
D_df8ce2bf,PREVENTED_BY,P_ae7f876b
D_df8ce2bf,PREVENTED_BY,P_d082a96a
D_df8ce2bf,PREVENTED_BY,P_6bdf8718
D_df8ce2bf,PREVENTED_BY,P_0ad2342d
D_b970badb,HAS_CAUSE,C_c2bc0bac
D_b970badb,HAS_CAUSE,C_8bb39f8f
D_b970badb,HAS_CAUSE,C_c9a850a5
D_b970badb,TREATED_BY,T_6e9bf9b6
D_b970badb,TREATED_BY,T_ec8581a8
D_b970badb,TREATED_BY,T_5b82c83a
D_b970badb,TREATED_BY,T_66cff3e9
D_b970badb,TREATED_BY,T_05a90dd5
D_b970badb,TREATED_BY,T_f1031237
D_b970badb,DIAGNOSED_BY,T_5a75857b
D_b970badb,DIAGNOSED_BY,T_74eff14d
D_b970badb,HAS_COMPLICATION,C_133251b6
D_3cc5f1ef,HAS_SYMPTOM,S_8ef08a9c
D_3cc5f1ef,HAS_SYMPTOM,S_d17c987d
D_3cc5f1ef,HAS_CAUSE,C_c2b02aa5
D_3cc5f1ef,HAS_CAUSE,C_4da35d42
D_3cc5f1ef,HAS_CAUSE,C_12f0090f
D_3cc5f1ef,HAS_CAUSE,C_854ca341
D_3cc5f1ef,HAS_CAUSE,C_440e8fcf
D_3cc5f1ef,HAS_CAUSE,C_fb766f90
D_3cc5f1ef,HAS_CAUSE,C_ff7aecca
D_3cc5f1ef,HAS_CAUSE,C_1afd0537
D_3cc5f1ef,HAS_CAUSE,C_323c56fc
D_3cc5f1ef,HAS_CAUSE,C_1a4c0ec0
D_3cc5f1ef,HAS_CAUSE,C_080d1ec2
D_3cc5f1ef,HAS_CAUSE,C_be6ad8b2
D_3cc5f1ef,HAS_RISK,R_5ed0593c
D_3cc5f1ef,HAS_RISK,R_90dacea3
D_3cc5f1ef,HAS_RISK,R_12010ca9
D_3cc5f1ef,HAS_RISK,R_2251533a
D_3cc5f1ef,HAS_RISK,R_83c423c9
D_3cc5f1ef,HAS_RISK,R_90d3bc7a
D_3cc5f1ef,HAS_RISK,R_423da2d2
D_3cc5f1ef,PREVENTED_BY,P_23ba8247
D_3cc5f1ef,PREVENTED_BY,P_046a68cd
D_3cc5f1ef,PREVENTED_BY,P_98cdf929
D_3cc5f1ef,PREVENTED_BY,P_cf00fc27
D_3cc5f1ef,PREVENTED_BY,P_04462fbf
D_3cc5f1ef,PREVENTED_BY,P_1b414af7
D_3cc5f1ef,PREVENTED_BY,P_886b2d42
D_3cc5f1ef,PREVENTED_BY,P_8ce2738e
D_3cc5f1ef,PREVENTED_BY,P_701658ce
D_3cc5f1ef,PREVENTED_BY,P_d45268fc
D_3cc5f1ef,PREVENTED_BY,P_210777d0
D_3cc5f1ef,PREVENTED_BY,P_ddbe3fa4
D_3cc5f1ef,PREVENTED_BY,P_a6daf913
D_120000a3,HAS_SYMPTOM,S_0ece4a80
D_120000a3,HAS_SYMPTOM,S_bc1620f3
D_120000a3,HAS_SYMPTOM,S_6f9bd946
D_120000a3,HAS_SYMPTOM,S_d199c2a0
D_120000a3,HAS_SYMPTOM,S_75aa90da
D_120000a3,HAS_CAUSE,C_334a5724
D_120000a3,HAS_CAUSE,C_7fa853ed
D_120000a3,HAS_CAUSE,C_b26c24e0
D_120000a3,HAS_CAUSE,C_fa83fc62
D_120000a3,TREATED_BY,T_c556c838
D_120000a3,TREATED_BY,T_7bce5ab2
D_120000a3,TREATED_BY,T_b32814c2
D_120000a3,TREATED_BY,T_769da4b9
D_120000a3,TREATED_BY,T_bd1778a6
D_120000a3,TREATED_BY,T_67099f67
D_120000a3,TREATED_BY,T_66d7688d
D_120000a3,TREATED_BY,T_0970fdb1
D_120000a3,TREATED_BY,T_05236f38
D_120000a3,TREATED_BY,T_c47f7cf7
D_120000a3,TREATED_BY,T_56dfd579
D_120000a3,TREATED_BY,T_fd236cef
D_120000a3,DIAGNOSED_BY,T_e881f160
D_120000a3,DIAGNOSED_BY,T_a57ba3c8
D_120000a3,PREVENTED_BY,P_27373a1d
D_28213e7e,HAS_SYMPTOM,S_af986750
D_28213e7e,HAS_SYMPTOM,S_ea309188
D_28213e7e,HAS_SYMPTOM,S_31804d6f
D_28213e7e,HAS_SYMPTOM,S_8cf67468
D_28213e7e,HAS_SYMPTOM,S_a90b29b1
D_28213e7e,HAS_SYMPTOM,S_711eb73f
D_28213e7e,HAS_SYMPTOM,S_d192133b
D_28213e7e,HAS_SYMPTOM,S_d25fe654
D_28213e7e,HAS_CAUSE,C_99ca1025
D_28213e7e,HAS_CAUSE,C_9ab9d06c
D_28213e7e,HAS_CAUSE,C_465a1bd7
D_28213e7e,HAS_CAUSE,C_00dd7923
D_28213e7e,HAS_CAUSE,C_33ffee16
D_28213e7e,HAS_CAUSE,C_639bfcc9
D_28213e7e,HAS_CAUSE,C_ab64c637
D_28213e7e,HAS_CAUSE,C_e725a7eb
D_28213e7e,HAS_CAUSE,C_558cc3f3
D_28213e7e,HAS_CAUSE,C_f517eaae
D_28213e7e,HAS_CAUSE,C_e3717170
D_28213e7e,HAS_CAUSE,C_392dfae9
D_28213e7e,HAS_CAUSE,C_1e7d8312
D_28213e7e,HAS_CAUSE,C_d030fe21
D_28213e7e,HAS_RISK,R_52746b9a
D_28213e7e,HAS_RISK,R_879c652e
D_28213e7e,HAS_RISK,R_c6073938
D_28213e7e,HAS_RISK,R_25a02793
D_28213e7e,HAS_RISK,R_14d0f31e
D_28213e7e,HAS_RISK,R_b772f6d4
D_28213e7e,HAS_RISK,R_67f883d2
D_28213e7e,HAS_RISK,R_65808429
D_22e38054,HAS_SYMPTOM,S_b6b75bb2
D_22e38054,HAS_SYMPTOM,S_22911382
D_22e38054,HAS_SYMPTOM,S_df8e5a5b
D_22e38054,HAS_CAUSE,C_6e293476
D_22e38054,HAS_CAUSE,C_c06c2e21
D_22e38054,TREATED_BY,T_c65a4943
D_22e38054,TREATED_BY,T_d9a99f1a
D_22e38054,TREATED_BY,T_9a45d017
D_22e38054,TREATED_BY,T_ce014ae5
D_22e38054,TREATED_BY,T_15c78e2c
D_22e38054,TREATED_BY,T_bebf2e0c
D_22e38054,TREATED_BY,T_11abeee4
D_22e38054,TREATED_BY,T_de86a15d
D_22e38054,TREATED_BY,T_070d6102
D_22e38054,TREATED_BY,T_7d0b9251
D_22e38054,TREATED_BY,T_b530cb97
D_22e38054,TREATED_BY,T_8abaa64f
D_22e38054,DIAGNOSED_BY,T_3de7e37b
D_22e38054,PREVENTED_BY,P_6f3da00e
D_4c1e9a97,HAS_CAUSE,C_eae7256c
D_4c1e9a97,HAS_CAUSE,C_90d81854
D_4c1e9a97,HAS_CAUSE,C_80e7877e
D_4c1e9a97,HAS_CAUSE,C_ac39626f
D_4c1e9a97,HAS_CAUSE,C_608571bd
D_4c1e9a97,HAS_CAUSE,C_19bc8ace
D_4c1e9a97,TREATED_BY,T_b02c4b96
D_4c1e9a97,TREATED_BY,T_ad7fee32
D_4c1e9a97,TREATED_BY,T_987be83c
D_4c1e9a97,TREATED_BY,T_1031d49d
D_4c1e9a97,DIAGNOSED_BY,T_eb78bf91
D_4c1e9a97,DIAGNOSED_BY,T_181b8d5d
D_4c1e9a97,DIAGNOSED_BY,T_336f4524
D_4c1e9a97,DIAGNOSED_BY,T_3ec92802
D_4c1e9a97,DIAGNOSED_BY,T_ec87d516
D_30a171f6,HAS_SYMPTOM,S_2b30eb4e
D_30a171f6,HAS_SYMPTOM,S_7fc400d0
D_30a171f6,HAS_CAUSE,C_60956666
D_30a171f6,HAS_CAUSE,C_79e1951b
D_30a171f6,HAS_CAUSE,C_6cfebede
D_30a171f6,HAS_CAUSE,C_0ef09042
D_30a171f6,HAS_CAUSE,C_7e75e94a
D_30a171f6,HAS_CAUSE,C_500ad71d
D_30a171f6,HAS_CAUSE,C_2df0bb3a
D_30a171f6,HAS_CAUSE,C_e0b9d96a
D_30a171f6,HAS_RISK,R_a27a6bbc
D_30a171f6,HAS_RISK,R_92a8f91b
D_30a171f6,HAS_RISK,R_0178488c
D_30a171f6,HAS_RISK,R_4b148679
D_30a171f6,TREATED_BY,T_b9b8cff7
D_30a171f6,DIAGNOSED_BY,T_304ed067
D_30a171f6,DIAGNOSED_BY,T_d42ddc18
D_30a171f6,DIAGNOSED_BY,T_e0e9ba5c
D_30a171f6,PREVENTED_BY,P_852d12a8
D_30a171f6,PREVENTED_BY,P_160e7062
D_30a171f6,PREVENTED_BY,P_335e0318
D_30a171f6,PREVENTED_BY,P_c8ce1daa
D_30a171f6,PREVENTED_BY,P_0aa3c3c4
D_30a171f6,PREVENTED_BY,P_c601f75c
D_30a171f6,PREVENTED_BY,P_5160b8df
D_30a171f6,PREVENTED_BY,P_34666c90
D_30a171f6,PREVENTED_BY,P_2fd37f70
D_30a171f6,PREVENTED_BY,P_53443751
D_ce101453,HAS_SYMPTOM,S_fecf6fd9
D_ce101453,HAS_SYMPTOM,S_46659380
D_ce101453,HAS_SYMPTOM,S_e1cef0fe
D_ce101453,HAS_SYMPTOM,S_5e36ba24
D_ce101453,HAS_SYMPTOM,S_5bd08b4e
D_ce101453,HAS_SYMPTOM,S_58d05eb6
D_ce101453,HAS_SYMPTOM,S_b00942c0
D_ce101453,HAS_SYMPTOM,S_57af29a7
D_ce101453,HAS_SYMPTOM,S_56036c7d
D_ce101453,HAS_SYMPTOM,S_19e69fdd
D_ce101453,HAS_SYMPTOM,S_1f1485a5
D_ce101453,HAS_SYMPTOM,S_64b2aa1a
D_ce101453,HAS_RISK,R_ae928850
D_ce101453,HAS_RISK,R_c3b1c52b
D_ce101453,HAS_RISK,R_82eca382
D_ce101453,HAS_RISK,R_ec202ec6
D_ce101453,HAS_RISK,R_49492f59
D_ce101453,HAS_RISK,R_9b39bd4b
D_ce101453,HAS_RISK,R_dcd46b08
D_ce101453,HAS_RISK,R_e6c7e1df
D_ce101453,HAS_RISK,R_46a0c1d5
D_ce101453,HAS_RISK,R_6b8df047
D_ce101453,HAS_RISK,R_67c93614
D_ce101453,HAS_RISK,R_2b15fd5e
D_ce101453,HAS_RISK,R_d56c889a
D_ce101453,PREVENTED_BY,P_8ef10563
D_ce101453,PREVENTED_BY,P_77d78be6
D_ce101453,PREVENTED_BY,P_cf240f08
D_ce101453,PREVENTED_BY,P_e253524e
D_ce101453,PREVENTED_BY,P_78df6324
D_ce101453,PREVENTED_BY,P_e44ce585
D_ce101453,PREVENTED_BY,P_ab568ed9
D_ce101453,PREVENTED_BY,P_75c5581a
D_ce101453,PREVENTED_BY,P_aec2453e
D_ce101453,PREVENTED_BY,P_e0025a7c
D_ce101453,PREVENTED_BY,P_54c30f76
D_f19811c0,HAS_SYMPTOM,S_b4bea066
D_f19811c0,HAS_SYMPTOM,S_eaa6f18e
D_f19811c0,HAS_SYMPTOM,S_d0cdc470
D_f19811c0,HAS_SYMPTOM,S_a868f098
D_f19811c0,HAS_CAUSE,C_449b5ddc
D_f19811c0,HAS_CAUSE,C_2d1fb0d6
D_f19811c0,HAS_CAUSE,C_d0450e62
D_f19811c0,HAS_CAUSE,C_e0ac5211
D_f19811c0,HAS_CAUSE,C_b9b7f24f
D_f19811c0,PREVENTED_BY,P_21f7ee95
D_f19811c0,PREVENTED_BY,P_f57b5e59
D_f19811c0,PREVENTED_BY,P_1fc72728
D_f19811c0,PREVENTED_BY,P_08f3fb26
D_f19811c0,PREVENTED_BY,P_c3cbb74f
D_3e870a3e,HAS_CAUSE,C_10353fb3
D_6e821da1,HAS_SYMPTOM,S_e45182fd
D_6e821da1,HAS_SYMPTOM,S_d68b9b37
D_6e821da1,HAS_SYMPTOM,S_9ff4c7b6
D_6e821da1,HAS_SYMPTOM,S_a070c6f1
D_6e821da1,HAS_SYMPTOM,S_05cb0f9e
D_6e821da1,HAS_SYMPTOM,S_b3bcc9d8
D_6e821da1,HAS_SYMPTOM,S_9a8b978b
D_6e821da1,HAS_SYMPTOM,S_6c6c4e3d
D_6e821da1,HAS_SYMPTOM,S_711f7b2a
D_6e821da1,HAS_SYMPTOM,S_536a336b
D_6e821da1,HAS_SYMPTOM,S_6b93ff13
D_6e821da1,HAS_SYMPTOM,S_316afd4b
D_6e821da1,HAS_SYMPTOM,S_7a85391c
D_6e821da1,HAS_SYMPTOM,S_3a5d4005
D_6e821da1,HAS_SYMPTOM,S_7d717574
D_6e821da1,HAS_CAUSE,C_f2c4a673
D_6e821da1,HAS_CAUSE,C_444fb0e0
D_6e821da1,HAS_CAUSE,C_224d7647
D_6e821da1,HAS_CAUSE,C_2541e566
D_6e821da1,HAS_CAUSE,C_437c8255
D_6e821da1,HAS_CAUSE,C_b85b00c0
D_6e821da1,HAS_CAUSE,C_8a8ba692
D_6e821da1,HAS_CAUSE,C_557832e0
D_6e821da1,HAS_CAUSE,C_9d9dfc8e
D_6e821da1,HAS_CAUSE,C_9582a21b
D_6e821da1,HAS_CAUSE,C_46e32128
D_6e821da1,HAS_CAUSE,C_a25ac1f1
D_6e821da1,HAS_CAUSE,C_6e01bbb7
D_6e821da1,HAS_CAUSE,C_30ce72cf
D_6e821da1,HAS_CAUSE,C_4704267b
D_6e821da1,HAS_CAUSE,C_51b688bc
D_831337f2,HAS_SYMPTOM,S_df1f766e
D_831337f2,HAS_SYMPTOM,S_39caac52
D_831337f2,HAS_SYMPTOM,S_6b28f609
D_831337f2,HAS_SYMPTOM,S_6f487373
D_831337f2,HAS_CAUSE,C_f2c4a673
D_831337f2,HAS_CAUSE,C_2f18abdf
D_831337f2,HAS_CAUSE,C_93f0f13c
D_831337f2,HAS_CAUSE,C_a2eac558
D_831337f2,HAS_CAUSE,C_1da76aee
D_831337f2,HAS_CAUSE,C_e295f3e5
D_831337f2,TREATED_BY,T_a291a787
D_831337f2,TREATED_BY,T_a4fd51a9
D_831337f2,TREATED_BY,T_f4858ff4
D_831337f2,TREATED_BY,T_be518706
D_831337f2,TREATED_BY,T_5fb399a8
D_831337f2,TREATED_BY,T_0854b183
D_831337f2,TREATED_BY,T_5b4d2463
D_07c3ab7b,HAS_SYMPTOM,S_b3dd900c
D_07c3ab7b,HAS_SYMPTOM,S_ac5b8399
D_07c3ab7b,HAS_SYMPTOM,S_d04dfeb1
D_07c3ab7b,HAS_SYMPTOM,S_24453cb9
D_07c3ab7b,HAS_SYMPTOM,S_a6d1595b
D_07c3ab7b,HAS_SYMPTOM,S_a26f3faa
D_07c3ab7b,HAS_SYMPTOM,S_d0ded463
D_07c3ab7b,HAS_SYMPTOM,S_c80dcf0b
D_07c3ab7b,HAS_CAUSE,C_9251403e
D_07c3ab7b,HAS_CAUSE,C_12601b6d
D_07c3ab7b,HAS_CAUSE,C_e3406ad7
D_07c3ab7b,HAS_CAUSE,C_02a41d71
D_07c3ab7b,TREATED_BY,T_66831c03
D_07c3ab7b,TREATED_BY,T_6448cbd2
D_07c3ab7b,TREATED_BY,T_aa3dab42
D_07c3ab7b,TREATED_BY,T_b1d819bc
D_07c3ab7b,TREATED_BY,T_1be9713f
D_07c3ab7b,TREATED_BY,T_47cb6b7d
D_07c3ab7b,TREATED_BY,T_b9c00d8a
D_07c3ab7b,TREATED_BY,T_22f59fb8
D_07c3ab7b,TREATED_BY,T_fc8d43aa
D_07c3ab7b,TREATED_BY,T_38f8dc96
D_07c3ab7b,DIAGNOSED_BY,T_99a3ea87
D_07c3ab7b,DIAGNOSED_BY,T_d2e433b1
D_07c3ab7b,DIAGNOSED_BY,T_7769a6ea
D_07c3ab7b,DIAGNOSED_BY,T_6f8d172a
D_07c3ab7b,DIAGNOSED_BY,T_a9f6be0f
D_07c3ab7b,DIAGNOSED_BY,T_e7a6c714
D_07c3ab7b,DIAGNOSED_BY,T_24b5d8c4
D_07c3ab7b,DIAGNOSED_BY,T_59ee2d5d
D_5eb72187,HAS_SYMPTOM,S_3a4c9552
D_5eb72187,HAS_SYMPTOM,S_af8cff34
D_5eb72187,HAS_SYMPTOM,S_447cf837
D_5eb72187,HAS_SYMPTOM,S_71677080
D_5eb72187,HAS_SYMPTOM,S_979d07ab
D_5eb72187,HAS_SYMPTOM,S_295f8b1a
D_5eb72187,HAS_SYMPTOM,S_ae8eb40e
D_5eb72187,HAS_CAUSE,C_bbeeefea
D_5eb72187,HAS_CAUSE,C_20f932d7
D_5eb72187,HAS_CAUSE,C_b9db2b60
D_5eb72187,HAS_CAUSE,C_d8d9de3d
D_5eb72187,HAS_RISK,R_91e25955
D_5eb72187,HAS_RISK,R_32ee49f4
D_5eb72187,HAS_RISK,R_7a65364b
D_5eb72187,HAS_RISK,R_989843cf
D_5eb72187,HAS_RISK,R_cfcfe986
D_5eb72187,HAS_RISK,R_4e12dea8
D_b9e1124f,HAS_SYMPTOM,S_997e3095
D_b9e1124f,HAS_SYMPTOM,S_f5e016bc
D_b9e1124f,HAS_SYMPTOM,S_876f1b5b
D_b9e1124f,HAS_SYMPTOM,S_42d920ad
D_b9e1124f,HAS_CAUSE,C_9957ed65
D_b9e1124f,HAS_CAUSE,C_f193bb47
D_b9e1124f,HAS_CAUSE,C_62cf0bcc
D_b9e1124f,HAS_CAUSE,C_792772ac
D_b9e1124f,HAS_CAUSE,C_55a1f83f
D_b9e1124f,HAS_CAUSE,C_396c39e3
D_b9e1124f,HAS_CAUSE,C_2f0d3e46
D_b9e1124f,HAS_CAUSE,C_0b3f785c
D_b9e1124f,HAS_RISK,R_02e28888
D_b9e1124f,HAS_RISK,R_0702ecdf
D_b9e1124f,HAS_RISK,R_2b2494c3
D_b9e1124f,HAS_RISK,R_ae1f057d
D_b9e1124f,HAS_RISK,R_25fa5a36
D_b9e1124f,TREATED_BY,T_8d2c4ef8
D_b9e1124f,TREATED_BY,T_c9dcbd61
D_b9e1124f,TREATED_BY,T_07a54877
D_b9e1124f,TREATED_BY,T_e624eb05
D_b9e1124f,TREATED_BY,T_1a860d82
D_b9e1124f,TREATED_BY,T_dd5ecc74
D_b9e1124f,TREATED_BY,T_36879880
D_b9e1124f,TREATED_BY,T_9a91d5aa
D_b9e1124f,TREATED_BY,T_4f2ad093
D_b9e1124f,TREATED_BY,T_e5c3b19f
D_b9e1124f,TREATED_BY,T_64a85e45
D_b9e1124f,DIAGNOSED_BY,T_b0953fba
D_b9e1124f,DIAGNOSED_BY,T_5154ba6a
D_b9e1124f,DIAGNOSED_BY,T_5fcfbbb9
D_b9e1124f,PREVENTED_BY,P_6a24819d
D_b14250e3,HAS_CAUSE,C_7de88ce0
D_b14250e3,HAS_CAUSE,C_c56a792f
D_b14250e3,HAS_CAUSE,C_3cd204ae
D_b14250e3,HAS_CAUSE,C_9c93f0b8
D_b14250e3,HAS_CAUSE,C_7c782a07
D_b14250e3,HAS_CAUSE,C_4b7fd4bf
D_b14250e3,TREATED_BY,T_7c3fbddd
D_b14250e3,TREATED_BY,T_62bae2bb
D_b14250e3,TREATED_BY,T_bd5d121e
D_b14250e3,DIAGNOSED_BY,T_a450d1ee
D_b14250e3,DIAGNOSED_BY,T_16bfa4e8
D_b14250e3,DIAGNOSED_BY,T_404f73f3
D_b14250e3,HAS_COMPLICATION,C_52384bc0
D_9a6d1153,HAS_SYMPTOM,S_c8ed5f9a
D_9a6d1153,HAS_SYMPTOM,S_1cae100d
D_9a6d1153,HAS_SYMPTOM,S_d0177034
D_9a6d1153,HAS_SYMPTOM,S_8cc4cc62
D_9a6d1153,HAS_CAUSE,C_d8b7cc92
D_9a6d1153,HAS_CAUSE,C_2d2fe540
D_9a6d1153,HAS_CAUSE,C_45f90435
D_9a6d1153,HAS_CAUSE,C_97db4def
D_9a6d1153,HAS_CAUSE,C_5715b3df
D_9a6d1153,HAS_CAUSE,C_ae0a3d5a
D_9a6d1153,HAS_CAUSE,C_a8dd3915
D_9a6d1153,TREATED_BY,T_a50cb898
D_9a6d1153,TREATED_BY,T_91c182cd
D_9a6d1153,TREATED_BY,T_a60e272c
D_9a6d1153,DIAGNOSED_BY,T_ab61a66a
D_9a6d1153,DIAGNOSED_BY,T_4a3cc4ac
D_9a6d1153,HAS_COMPLICATION,C_5318462b
D_9a6d1153,HAS_COMPLICATION,C_133657cd
D_9a6d1153,HAS_COMPLICATION,C_23d56539
D_9a6d1153,HAS_COMPLICATION,C_c8ffd60c
D_9a6d1153,HAS_COMPLICATION,C_b309f258
D_9a6d1153,HAS_COMPLICATION,C_d23a4cc9
D_9a6d1153,HAS_COMPLICATION,C_feae1694
D_9a6d1153,HAS_COMPLICATION,C_35f8057b
D_9fa71142,HAS_CAUSE,C_7f5961b5
D_9fa71142,HAS_CAUSE,C_70146c37
D_9fa71142,HAS_CAUSE,C_91b3a537
D_9fa71142,HAS_CAUSE,C_beb35dc9
D_9fa71142,HAS_CAUSE,C_64aa9e9b
D_9fa71142,HAS_CAUSE,C_bc3e5dca
D_9fa71142,HAS_CAUSE,C_aab011d6
D_9fa71142,HAS_CAUSE,C_f3131ff9
D_9fa71142,HAS_CAUSE,C_3f66c297
D_9fa71142,HAS_CAUSE,C_5688e53d
D_9fa71142,HAS_CAUSE,C_d7f220a8
D_9fa71142,HAS_CAUSE,C_cf9e84d6
D_9fa71142,HAS_CAUSE,C_396c39e3
D_83b5bee9,HAS_CAUSE,C_1be04ea9
D_83b5bee9,HAS_CAUSE,C_e2b11b9d
D_83b5bee9,HAS_CAUSE,C_17a272cb
D_83b5bee9,HAS_CAUSE,C_00996506
D_83b5bee9,HAS_CAUSE,C_3af249d9
D_83b5bee9,HAS_CAUSE,C_70b1a3b0
D_83b5bee9,HAS_CAUSE,C_05bbd3ec
D_8b70e8dd,HAS_SYMPTOM,S_2630ef2b
D_8b70e8dd,HAS_SYMPTOM,S_bbcbc3f5
D_8b70e8dd,HAS_CAUSE,C_09cf2234
D_8b70e8dd,HAS_CAUSE,C_52d899be
D_8b70e8dd,HAS_CAUSE,C_ac013309
D_8b70e8dd,HAS_CAUSE,C_60a4a033
D_8b70e8dd,TREATED_BY,T_37dc0dc4
D_8b70e8dd,TREATED_BY,T_3a697ef9
D_8b70e8dd,TREATED_BY,T_e1fcacb1
D_8b70e8dd,DIAGNOSED_BY,T_64139889
D_8b70e8dd,DIAGNOSED_BY,T_cd9b05b9
D_8b70e8dd,PREVENTED_BY,P_340b3363
D_8b70e8dd,PREVENTED_BY,P_a8325b55
D_9fc25901,HAS_SYMPTOM,S_86b608c8
D_9fc25901,HAS_CAUSE,C_7daa8ab9
D_9fc25901,PREVENTED_BY,P_5a0edda5
D_9fc25901,PREVENTED_BY,P_105b6290
D_9fc25901,PREVENTED_BY,P_91d61833
D_c3851cae,HAS_SYMPTOM,S_bed1c131
D_c3851cae,HAS_SYMPTOM,S_9bb4b479
D_c3851cae,HAS_SYMPTOM,S_51c34b76
D_c3851cae,HAS_SYMPTOM,S_5c9bf5e9
D_c3851cae,HAS_SYMPTOM,S_e7de744e
D_c3851cae,HAS_SYMPTOM,S_cb96e203
D_c3851cae,HAS_CAUSE,C_d3003ca6
D_c3851cae,HAS_CAUSE,C_246d7629
D_c3851cae,HAS_CAUSE,C_90e4bf99
D_c3851cae,HAS_CAUSE,C_9493e51c
D_c3851cae,HAS_CAUSE,C_bd4996e5
D_c3851cae,HAS_CAUSE,C_cf45c234
D_c3851cae,HAS_CAUSE,C_321a7589
D_c3851cae,HAS_CAUSE,C_95dfa22e
D_c3851cae,HAS_CAUSE,C_c301c089
D_c3851cae,HAS_CAUSE,C_a710a686
D_c3851cae,HAS_CAUSE,C_41dfc023
D_c3851cae,TREATED_BY,T_d0d21757
D_c3851cae,TREATED_BY,T_2a0364c5
D_c3851cae,TREATED_BY,T_f74d4cac
D_c3851cae,TREATED_BY,T_dde36cfa
D_c3851cae,TREATED_BY,T_f6892903
D_c3851cae,DIAGNOSED_BY,T_899be208
D_c3851cae,DIAGNOSED_BY,T_ca3e36ce
D_c3851cae,PREVENTED_BY,P_69a07079
D_c3851cae,PREVENTED_BY,P_ef611ae4
D_b8f45ff3,HAS_SYMPTOM,S_7f812b8e
D_b8f45ff3,HAS_SYMPTOM,S_6c937a23
D_b8f45ff3,HAS_SYMPTOM,S_b84f47f0
D_b8f45ff3,HAS_SYMPTOM,S_ee86993a
D_b8f45ff3,HAS_CAUSE,C_db4cd7a0
D_b8f45ff3,HAS_CAUSE,C_ef92e930
D_b8f45ff3,HAS_CAUSE,C_0668605f
D_b8f45ff3,HAS_CAUSE,C_6f1293dc
D_b8f45ff3,HAS_CAUSE,C_9606b555
D_b8f45ff3,HAS_CAUSE,C_493bebbb
D_b8f45ff3,HAS_CAUSE,C_932868c8
D_b8f45ff3,HAS_CAUSE,C_43794929
D_20e3c3b6,HAS_SYMPTOM,S_8796c782
D_20e3c3b6,HAS_CAUSE,C_e412c88d
D_20e3c3b6,HAS_CAUSE,C_b542bea5
D_20e3c3b6,HAS_CAUSE,C_c7546b73
D_20e3c3b6,HAS_CAUSE,C_141a7ba7
D_20e3c3b6,TREATED_BY,T_260c74f9
D_20e3c3b6,TREATED_BY,T_56b8fd4e
D_20e3c3b6,DIAGNOSED_BY,T_031e765d
D_20e3c3b6,DIAGNOSED_BY,T_7ebcbf70
D_20e3c3b6,HAS_COMPLICATION,C_1c1c7e8b
D_20e3c3b6,HAS_COMPLICATION,C_8e971727
D_20e3c3b6,HAS_COMPLICATION,C_1ef96a43
D_20e3c3b6,PREVENTED_BY,P_4eec8f0e
D_20e3c3b6,PREVENTED_BY,P_504c7aa1
D_20e3c3b6,PREVENTED_BY,P_bc5cc99c
D_20e3c3b6,PREVENTED_BY,P_e1e00f1b
D_20e3c3b6,PREVENTED_BY,P_0c3cafa5
D_1e8c40dc,HAS_SYMPTOM,S_9c01bc7e
D_1e8c40dc,HAS_SYMPTOM,S_9826f3d2
D_1e8c40dc,HAS_SYMPTOM,S_31a3c98d
D_1e8c40dc,HAS_SYMPTOM,S_0df3cd09
D_1e8c40dc,HAS_SYMPTOM,S_a530350c
D_1e8c40dc,HAS_SYMPTOM,S_c7e17386
D_1e8c40dc,HAS_SYMPTOM,S_efca6b64
D_1e8c40dc,HAS_CAUSE,C_623545f5
D_1e8c40dc,HAS_CAUSE,C_02cb02b7
D_1e8c40dc,HAS_CAUSE,C_559d7fe3
D_1e8c40dc,HAS_CAUSE,C_e3b936fb
D_1e8c40dc,HAS_CAUSE,C_e4b81837
D_1e8c40dc,HAS_CAUSE,C_1bf47d1b
D_1e8c40dc,HAS_CAUSE,C_c51c18da
D_1e8c40dc,HAS_CAUSE,C_c547d90c
D_1e8c40dc,HAS_CAUSE,C_b4982ef3
D_1e8c40dc,HAS_CAUSE,C_c71ae9ac
D_1e8c40dc,HAS_CAUSE,C_3fce6ac6
D_1e8c40dc,HAS_RISK,R_28cc5cdd
D_1e8c40dc,HAS_RISK,R_4cfe0e58
D_1e8c40dc,HAS_RISK,R_e85cce64
D_1e8c40dc,HAS_RISK,R_ea28b664
D_1e8c40dc,HAS_RISK,R_1115280f
D_1e8c40dc,HAS_RISK,R_aa858fb9
D_1e8c40dc,PREVENTED_BY,P_ea492232
D_1e8c40dc,PREVENTED_BY,P_636e36f2
D_1e8c40dc,PREVENTED_BY,P_d338794a
D_1e8c40dc,PREVENTED_BY,P_79585bcb
D_1e8c40dc,PREVENTED_BY,P_e3ce1bb0
D_1e8c40dc,PREVENTED_BY,P_eb734c53
D_1e8c40dc,PREVENTED_BY,P_04fd0857
